ID1,名前1,名前2,HP1,HP2,HP合計,余り
103,グレイ,シフォン,73,62,135,7
103,グレイ,キャロット,73,60,133,5
103,グレイ,コンポート,73,55,128,0
103,グレイ,グリッシーニ,73,74,147,3
103,グレイ,リディア,73,72,145,1
103,グレイ,カイン,73,74,147,3
103,グレイ,レオンハルト,73,71,144,0
103,グレイ,ブリー,73,29,102,6
103,グレイ,マルガリータ,73,72,145,1
103,グレイ,マラスキーノ,73,74,147,3
103,グレイ,カミュ,73,73,146,2
103,グレイ,にせヒーロー,73,90,163,3
103,グレイ,ココット,73,24,97,1
104,レオンハルト,しゅじんこう,71,90,161,1
104,レオンハルト,クミン,71,27,98,2
104,レオンハルト,ガルバンゾー,71,30,101,5
104,レオンハルト,ビシソワーズ,71,27,98,2
104,レオンハルト,キッシュ,71,26,97,1
104,レオンハルト,シェーブル,71,27,98,2
104,レオンハルト,リーキ,71,30,101,5
104,レオンハルト,キャンディー,71,26,97,1
104,レオンハルト,ソーピニヨン,71,48,119,7
104,レオンハルト,ピオーネ,71,46,117,5
104,レオンハルト,エシャロット,71,46,117,5
104,レオンハルト,エピィ,71,57,128,0
104,レオンハルト,アポロン,71,74,145,1
104,レオンハルト,ヘスティア,71,25,96,0
104,レオンハルト,レモン,71,27,98,2
104,レオンハルト,ブカティーニ,71,42,113,1
104,レオンハルト,カシス,71,73,144,0
104,レオンハルト,チキータ,71,74,145,1
104,レオンハルト,ランプータン,71,27,98,2
104,レオンハルト,マスカット,71,27,98,2
104,レオンハルト,ブリオッシュ,71,60,131,3
104,レオンハルト,マフィン,71,15,86,6
104,レオンハルト,シフォン,71,62,133,5
104,レオンハルト,キャロット,71,60,131,3
104,レオンハルト,グリッシーニ,71,74,145,1
104,レオンハルト,サフラン,71,64,135,7
104,レオンハルト,カイン,71,74,145,1
104,レオンハルト,グレイ,71,73,144,0
104,レオンハルト,エダム,71,48,119,7
104,レオンハルト,ブリー,71,29,100,4
104,レオンハルト,マラスキーノ,71,74,145,1
104,レオンハルト,カミュ,71,73,144,0
104,レオンハルト,にせヒーロー,71,90,161,1
105,フリオニール,ヘーゼル,67,33,100,4
105,フリオニール,ガルバンゾー,67,30,97,1
105,フリオニール,チコリ,67,18,85,5
105,フリオニール,リーキ,67,30,97,1
105,フリオニール,アルテミス,67,49,116,4
105,フリオニール,ソーピニヨン,67,48,115,3
105,フリオニール,ピオーネ,67,46,113,1
105,フリオニール,セミヨン,67,36,103,7
105,フリオニール,ヘパイストス,67,49,116,4
105,フリオニール,エシャロット,67,46,113,1
105,フリオニール,アテナ,67,66,133,5
105,フリオニール,ジェラート,67,49,116,4
105,フリオニール,フェットチーネ,67,67,134,6
105,フリオニール,マフィン,67,15,82,2
105,フリオニール,ミモザ,67,66,133,5
105,フリオニール,シフォン,67,62,129,1
105,フリオニール,シュガー,67,49,116,4
105,フリオニール,オレガノ,67,65,132,4
105,フリオニール,サフラン,67,64,131,3
105,フリオニール,エストラゴン,67,66,133,5
105,フリオニール,マリボー,67,66,133,5
105,フリオニール,ラクレット,67,36,103,7
105,フリオニール,エダム,67,48,115,3
105,フリオニール,ブリー,67,29,96,0
105,フリオニール,プリンス,67,100,167,7
105,フリオニール,せいめいたい,67,500,567,7
105,フリオニール,ヴィーナス,67,82,149,5
106,サムソー,ヘーゼル,98,33,131,3
106,サムソー,ガルバンゾー,98,30,128,0
106,サムソー,ガスパチョ,98,37,135,7
106,サムソー,チコリ,98,18,116,4
106,サムソー,リーキ,98,30,128,0
106,サムソー,アルテミス,98,49,147,3
106,サムソー,ソーピニヨン,98,48,146,2
106,サムソー,ピオーネ,98,46,144,0
106,サムソー,セミヨン,98,36,134,6
106,サムソー,ヘパイストス,98,49,147,3
106,サムソー,エシャロット,98,46,144,0
106,サムソー,アテナ,98,66,164,4
106,サムソー,ジェラート,98,49,147,3
106,サムソー,フェットチーネ,98,67,165,5
106,サムソー,バゲット,98,37,135,7
106,サムソー,マフィン,98,15,113,1
106,サムソー,ミモザ,98,66,164,4
106,サムソー,シフォン,98,62,160,0
106,サムソー,ブラウニー,98,5,103,7
106,サムソー,シュガー,98,49,147,3
106,サムソー,オレガノ,98,65,163,3
106,サムソー,サフラン,98,64,162,2
106,サムソー,エストラゴン,98,66,164,4
106,サムソー,フリオニール,98,67,165,5
106,サムソー,マリボー,98,66,164,4
106,サムソー,ラクレット,98,36,134,6
106,サムソー,エダム,98,48,146,2
106,サムソー,アクアビット,98,69,167,7
106,サムソー,ラ ターシュ,98,69,167,7
106,サムソー,プリンス,98,100,198,6
106,サムソー,せいめいたい,98,500,598,6
106,サムソー,ヴィーナス,98,82,180,4
106,サムソー,ゼウス,98,85,183,7
107,ハバティー,しゅじんこう,54,90,144,0
107,ハバティー,クミン,54,27,81,1
107,ハバティー,ヘーゼル,54,33,87,7
107,ハバティー,ガルバンゾー,54,30,84,4
107,ハバティー,ビシソワーズ,54,27,81,1
107,ハバティー,キッシュ,54,26,80,0
107,ハバティー,シェーブル,54,27,81,1
107,ハバティー,リーキ,54,30,84,4
107,ハバティー,アルテミス,54,49,103,7
107,ハバティー,キャンディー,54,26,80,0
107,ハバティー,ソーピニヨン,54,48,102,6
107,ハバティー,ピオーネ,54,46,100,4
107,ハバティー,ヘパイストス,54,49,103,7
107,ハバティー,エシャロット,54,46,100,4
107,ハバティー,アポロン,54,74,128,0
107,ハバティー,ジェラート,54,49,103,7
107,ハバティー,レモン,54,27,81,1
107,ハバティー,ブカティーニ,54,42,96,0
107,ハバティー,チキータ,54,74,128,0
107,ハバティー,ランプータン,54,27,81,1
107,ハバティー,マスカット,54,27,81,1
107,ハバティー,ブリオッシュ,54,60,114,2
107,ハバティー,マフィン,54,15,69,5
107,ハバティー,シフォン,54,62,116,4
107,ハバティー,キャロット,54,60,114,2
107,ハバティー,グリッシーニ,54,74,128,0
107,ハバティー,シュガー,54,49,103,7
107,ハバティー,オレガノ,54,65,119,7
107,ハバティー,サフラン,54,64,118,6
107,ハバティー,カイン,54,74,128,0
107,ハバティー,エダム,54,48,102,6
107,ハバティー,ブリー,54,29,83,3
107,ハバティー,マラスキーノ,54,74,128,0
107,ハバティー,にせヒーロー,54,90,144,0
108,マリボー,ヘーゼル,66,33,99,3
108,マリボー,ガルバンゾー,66,30,96,0
108,マリボー,ガスパチョ,66,37,103,7
108,マリボー,チコリ,66,18,84,4
108,マリボー,リーキ,66,30,96,0
108,マリボー,アルテミス,66,49,115,3
108,マリボー,ソーピニヨン,66,48,114,2
108,マリボー,ピオーネ,66,46,112,0
108,マリボー,セミヨン,66,36,102,6
108,マリボー,ヘパイストス,66,49,115,3
108,マリボー,エシャロット,66,46,112,0
108,マリボー,アテナ,66,66,132,4
108,マリボー,ジェラート,66,49,115,3
108,マリボー,フェットチーネ,66,67,133,5
108,マリボー,バゲット,66,37,103,7
108,マリボー,マフィン,66,15,81,1
108,マリボー,ミモザ,66,66,132,4
108,マリボー,シフォン,66,62,128,0
108,マリボー,ブラウニー,66,5,71,7
108,マリボー,シュガー,66,49,115,3
108,マリボー,オレガノ,66,65,131,3
108,マリボー,サフラン,66,64,130,2
108,マリボー,エストラゴン,66,66,132,4
108,マリボー,フリオニール,66,67,133,5
108,マリボー,ラクレット,66,36,102,6
108,マリボー,エダム,66,48,114,2
108,マリボー,アクアビット,66,69,135,7
108,マリボー,ラ ターシュ,66,69,135,7
108,マリボー,プリンス,66,100,166,6
108,マリボー,せいめいたい,66,500,566,6
108,マリボー,ヴィーナス,66,82,148,4
108,マリボー,ゼウス,66,85,151,7
109,ラクレット,ヘーゼル,36,33,69,5
109,ラクレット,ガルバンゾー,36,30,66,2
109,ラクレット,チコリ,36,18,54,6
109,ラクレット,リーキ,36,30,66,2
109,ラクレット,アルテミス,36,49,85,5
109,ラクレット,ソーピニヨン,36,48,84,4
109,ラクレット,ピオーネ,36,46,82,2
109,ラクレット,ヘパイストス,36,49,85,5
109,ラクレット,エシャロット,36,46,82,2
109,ラクレット,アテナ,36,66,102,6
109,ラクレット,ジェラート,36,49,85,5
109,ラクレット,フェットチーネ,36,67,103,7
109,ラクレット,ブリオッシュ,36,60,96,0
109,ラクレット,マフィン,36,15,51,3
109,ラクレット,ミモザ,36,66,102,6
109,ラクレット,シフォン,36,62,98,2
109,ラクレット,キャロット,36,60,96,0
109,ラクレット,シュガー,36,49,85,5
109,ラクレット,オレガノ,36,65,101,5
109,ラクレット,サフラン,36,64,100,4
109,ラクレット,エストラゴン,36,66,102,6
109,ラクレット,フリオニール,36,67,103,7
109,ラクレット,マリボー,36,66,102,6
109,ラクレット,エダム,36,48,84,4
109,ラクレット,ブリー,36,29,65,1
109,ラクレット,ヴィーナス,36,82,118,6
110,エダム,ヘーゼル,48,33,81,1
110,エダム,カシュー,48,39,87,7
110,エダム,ガスパチョ,48,37,85,5
110,エダム,チコリ,48,18,66,2
110,エダム,アルファルファ,48,38,86,6
110,エダム,デュオニソス,48,54,102,6
110,エダム,アルテミス,48,49,97,1
110,エダム,ソーピニヨン,48,48,96,0
110,エダム,セミヨン,48,36,84,4
110,エダム,ヘパイストス,48,49,97,1
110,エダム,アテナ,48,66,114,2
110,エダム,ジェラート,48,49,97,1
110,エダム,フェットチーネ,48,67,115,3
110,エダム,バゲット,48,37,85,5
110,エダム,ブレッツェル,48,71,119,7
110,エダム,ミモザ,48,66,114,2
110,エダム,ブラウニー,48,5,53,5
110,エダム,コンポート,48,55,103,7
110,エダム,シュガー,48,49,97,1
110,エダム,オレガノ,48,65,113,1
110,エダム,サフラン,48,64,112,0
110,エダム,エストラゴン,48,66,114,2
110,エダム,レオンハルト,48,71,119,7
110,エダム,フリオニール,48,67,115,3
110,エダム,ハバティー,48,54,102,6
110,エダム,マリボー,48,66,114,2
110,エダム,ラクレット,48,36,84,4
110,エダム,アクアビット,48,69,117,5
110,エダム,ラ ターシュ,48,69,117,5
110,エダム,バランタイン,48,70,118,6
110,エダム,クイーン,48,70,118,6
110,エダム,プリンス,48,100,148,4
110,エダム,せいめいたい,48,500,548,4
110,エダム,ヴィーナス,48,82,130,2
110,エダム,ゼウス,48,85,133,5
111,リゴット,ヘーゼル,99,33,132,4
111,リゴット,ガルバンゾー,99,30,129,1
111,リゴット,チコリ,99,18,117,5
111,リゴット,リーキ,99,30,129,1
111,リゴット,アルテミス,99,49,148,4
111,リゴット,ソーピニヨン,99,48,147,3
111,リゴット,ピオーネ,99,46,145,1
111,リゴット,セミヨン,99,36,135,7
111,リゴット,ヘパイストス,99,49,148,4
111,リゴット,エシャロット,99,46,145,1
111,リゴット,アテナ,99,66,165,5
111,リゴット,ジェラート,99,49,148,4
111,リゴット,フェットチーネ,99,67,166,6
111,リゴット,マフィン,99,15,114,2
111,リゴット,ミモザ,99,66,165,5
111,リゴット,シフォン,99,62,161,1
111,リゴット,シュガー,99,49,148,4
111,リゴット,オレガノ,99,65,164,4
111,リゴット,サフラン,99,64,163,3
111,リゴット,エストラゴン,99,66,165,5
111,リゴット,フリオニール,99,67,166,6
111,リゴット,マリボー,99,66,165,5
111,リゴット,ラクレット,99,36,135,7
111,リゴット,エダム,99,48,147,3
111,リゴット,ブリー,99,29,128,0
111,リゴット,プリンス,99,100,199,7
111,リゴット,せいめいたい,99,500,599,7
111,リゴット,ヴィーナス,99,82,181,5
112,ブリー,しゅじんこう,29,90,119,7
112,ブリー,カシュー,29,39,68,4
112,ブリー,ガスパチョ,29,37,66,2
112,ブリー,キッシュ,29,26,55,7
112,ブリー,アルファルファ,29,38,67,3
112,ブリー,デュオニソス,29,54,83,3
112,ブリー,キャンディー,29,26,55,7
112,ブリー,セミヨン,29,36,65,1
112,ブリー,エピィ,29,57,86,6
112,ブリー,アポロン,29,74,103,7
112,ブリー,ヘスティア,29,25,54,6
112,ブリー,フェットチーネ,29,67,96,0
112,ブリー,ブカティーニ,29,42,71,7
112,ブリー,カシス,29,73,102,6
112,ブリー,チキータ,29,74,103,7
112,ブリー,バゲット,29,37,66,2
112,ブリー,ブレッツェル,29,71,100,4
112,ブリー,ショコラ,29,56,85,5
112,ブリー,ブラウニー,29,5,34,2
112,ブリー,コンポート,29,55,84,4
112,ブリー,グリッシーニ,29,74,103,7
112,ブリー,リディア,29,72,101,5
112,ブリー,カイン,29,74,103,7
112,ブリー,グレイ,29,73,102,6
112,ブリー,レオンハルト,29,71,100,4
112,ブリー,フリオニール,29,67,96,0
112,ブリー,ハバティー,29,54,83,3
112,ブリー,ラクレット,29,36,65,1
112,ブリー,マルガリータ,29,72,101,5
112,ブリー,マラスキーノ,29,74,103,7
112,ブリー,アクアビット,29,69,98,2
112,ブリー,ラ ターシュ,29,69,98,2
112,ブリー,バランタイン,29,70,99,3
112,ブリー,カミュ,29,73,102,6
112,ブリー,クイーン,29,70,99,3
112,ブリー,プリンス,29,100,129,1
112,ブリー,にせヒーロー,29,90,119,7
112,ブリー,せいめいたい,29,500,529,1
112,ブリー,ココット,29,24,53,5
112,ブリー,ゼウス,29,85,114,2
113,マルガリータ,しゅじんこう,72,90,162,2
113,マルガリータ,クミン,72,27,99,3
113,マルガリータ,ガルバンゾー,72,30,102,6
113,マルガリータ,ビシソワーズ,72,27,99,3
113,マルガリータ,キッシュ,72,26,98,2
113,マルガリータ,シェーブル,72,27,99,3
113,マルガリータ,リーキ,72,30,102,6
113,マルガリータ,キャンディー,72,26,98,2
113,マルガリータ,ピオーネ,72,46,118,6
113,マルガリータ,エシャロット,72,46,118,6
113,マルガリータ,エピィ,72,57,129,1
113,マルガリータ,アポロン,72,74,146,2
113,マルガリータ,ヘスティア,72,25,97,1
113,マルガリータ,レモン,72,27,99,3
113,マルガリータ,ブカティーニ,72,42,114,2
113,マルガリータ,カシス,72,73,145,1
113,マルガリータ,チキータ,72,74,146,2
113,マルガリータ,ランプータン,72,27,99,3
113,マルガリータ,マスカット,72,27,99,3
113,マルガリータ,ブリオッシュ,72,60,132,4
113,マルガリータ,マフィン,72,15,87,7
113,マルガリータ,ショコラ,72,56,128,0
113,マルガリータ,シフォン,72,62,134,6
113,マルガリータ,キャロット,72,60,132,4
113,マルガリータ,グリッシーニ,72,74,146,2
113,マルガリータ,リディア,72,72,144,0
113,マルガリータ,カイン,72,74,146,2
113,マルガリータ,グレイ,72,73,145,1
113,マルガリータ,ブリー,72,29,101,5
113,マルガリータ,マラスキーノ,72,74,146,2
113,マルガリータ,カミュ,72,73,145,1
113,マルガリータ,にせヒーロー,72,90,162,2
113,マルガリータ,ココット,72,24,96,0
114,ジン,ヘーゼル,97,33,130,2
114,ジン,ガスパチョ,97,37,134,6
114,ジン,チコリ,97,18,115,3
114,ジン,アルファルファ,97,38,135,7
114,ジン,デュオニソス,97,54,151,7
114,ジン,アルテミス,97,49,146,2
114,ジン,ソーピニヨン,97,48,145,1
114,ジン,セミヨン,97,36,133,5
114,ジン,ヘパイストス,97,49,146,2
114,ジン,アテナ,97,66,163,3
114,ジン,ジェラート,97,49,146,2
114,ジン,フェットチーネ,97,67,164,4
114,ジン,バゲット,97,37,134,6
114,ジン,マフィン,97,15,112,0
114,ジン,ミモザ,97,66,163,3
114,ジン,ブラウニー,97,5,102,6
114,ジン,シュガー,97,49,146,2
114,ジン,オレガノ,97,65,162,2
114,ジン,サフラン,97,64,161,1
114,ジン,エストラゴン,97,66,163,3
114,ジン,フリオニール,97,67,164,4
114,ジン,ハバティー,97,54,151,7
114,ジン,マリボー,97,66,163,3
114,ジン,ラクレット,97,36,133,5
114,ジン,エダム,97,48,145,1
114,ジン,アクアビット,97,69,166,6
114,ジン,ラ ターシュ,97,69,166,6
114,ジン,バランタイン,97,70,167,7
114,ジン,クイーン,97,70,167,7
114,ジン,プリンス,97,100,197,5
114,ジン,せいめいたい,97,500,597,5
114,ジン,ヴィーナス,97,82,179,3
114,ジン,ゼウス,97,85,182,6
115,マラスキーノ,しゅじんこう,74,90,164,4
115,マラスキーノ,クミン,74,27,101,5
115,マラスキーノ,カシュー,74,39,113,1
115,マラスキーノ,ビシソワーズ,74,27,101,5
115,マラスキーノ,キッシュ,74,26,100,4
115,マラスキーノ,シェーブル,74,27,101,5
115,マラスキーノ,アルファルファ,74,38,112,0
115,マラスキーノ,デュオニソス,74,54,128,0
115,マラスキーノ,キャンディー,74,26,100,4
115,マラスキーノ,エピィ,74,57,131,3
115,マラスキーノ,アポロン,74,74,148,4
115,マラスキーノ,ヘスティア,74,25,99,3
115,マラスキーノ,レモン,74,27,101,5
115,マラスキーノ,ブカティーニ,74,42,116,4
115,マラスキーノ,カシス,74,73,147,3
115,マラスキーノ,チキータ,74,74,148,4
115,マラスキーノ,ランプータン,74,27,101,5
115,マラスキーノ,マスカット,74,27,101,5
115,マラスキーノ,ブリオッシュ,74,60,134,6
115,マラスキーノ,ブレッツェル,74,71,145,1
115,マラスキーノ,ショコラ,74,56,130,2
115,マラスキーノ,キャロット,74,60,134,6
115,マラスキーノ,コンポート,74,55,129,1
115,マラスキーノ,グリッシーニ,74,74,148,4
115,マラスキーノ,リディア,74,72,146,2
115,マラスキーノ,カイン,74,74,148,4
115,マラスキーノ,グレイ,74,73,147,3
115,マラスキーノ,レオンハルト,74,71,145,1
115,マラスキーノ,ハバティー,74,54,128,0
115,マラスキーノ,ブリー,74,29,103,7
115,マラスキーノ,マルガリータ,74,72,146,2
115,マラスキーノ,バランタイン,74,70,144,0
115,マラスキーノ,カミュ,74,73,147,3
115,マラスキーノ,クイーン,74,70,144,0
115,マラスキーノ,にせヒーロー,74,90,164,4
115,マラスキーノ,ココット,74,24,98,2
116,アクアビット,クミン,69,27,96,0
116,アクアビット,ヘーゼル,69,33,102,6
116,アクアビット,ガルバンゾー,69,30,99,3
116,アクアビット,ビシソワーズ,69,27,96,0
116,アクアビット,シェーブル,69,27,96,0
116,アクアビット,チコリ,69,18,87,7
116,アクアビット,リーキ,69,30,99,3
116,アクアビット,アルテミス,69,49,118,6
116,アクアビット,ソーピニヨン,69,48,117,5
116,アクアビット,ピオーネ,69,46,115,3
116,アクアビット,ヘパイストス,69,49,118,6
116,アクアビット,エシャロット,69,46,115,3
116,アクアビット,アテナ,69,66,135,7
116,アクアビット,ジェラート,69,49,118,6
116,アクアビット,レモン,69,27,96,0
116,アクアビット,ランプータン,69,27,96,0
116,アクアビット,マスカット,69,27,96,0
116,アクアビット,ブリオッシュ,69,60,129,1
116,アクアビット,マフィン,69,15,84,4
116,アクアビット,ミモザ,69,66,135,7
116,アクアビット,シフォン,69,62,131,3
116,アクアビット,キャロット,69,60,129,1
116,アクアビット,シュガー,69,49,118,6
116,アクアビット,オレガノ,69,65,134,6
116,アクアビット,サフラン,69,64,133,5
116,アクアビット,エストラゴン,69,66,135,7
116,アクアビット,マリボー,69,66,135,7
116,アクアビット,エダム,69,48,117,5
116,アクアビット,ブリー,69,29,98,2
116,アクアビット,ヴィーナス,69,82,151,7
117,ラ ターシュ,クミン,69,27,96,0
117,ラ ターシュ,ヘーゼル,69,33,102,6
117,ラ ターシュ,ガルバンゾー,69,30,99,3
117,ラ ターシュ,ビシソワーズ,69,27,96,0
117,ラ ターシュ,シェーブル,69,27,96,0
117,ラ ターシュ,チコリ,69,18,87,7
117,ラ ターシュ,リーキ,69,30,99,3
117,ラ ターシュ,アルテミス,69,49,118,6
117,ラ ターシュ,ソーピニヨン,69,48,117,5
117,ラ ターシュ,ピオーネ,69,46,115,3
117,ラ ターシュ,ヘパイストス,69,49,118,6
117,ラ ターシュ,エシャロット,69,46,115,3
117,ラ ターシュ,アテナ,69,66,135,7
117,ラ ターシュ,ジェラート,69,49,118,6
117,ラ ターシュ,レモン,69,27,96,0
117,ラ ターシュ,ランプータン,69,27,96,0
117,ラ ターシュ,マスカット,69,27,96,0
117,ラ ターシュ,ブリオッシュ,69,60,129,1
117,ラ ターシュ,マフィン,69,15,84,4
117,ラ ターシュ,ミモザ,69,66,135,7
117,ラ ターシュ,シフォン,69,62,131,3
117,ラ ターシュ,キャロット,69,60,129,1
117,ラ ターシュ,シュガー,69,49,118,6
117,ラ ターシュ,オレガノ,69,65,134,6
117,ラ ターシュ,サフラン,69,64,133,5
117,ラ ターシュ,エストラゴン,69,66,135,7
117,ラ ターシュ,マリボー,69,66,135,7
117,ラ ターシュ,エダム,69,48,117,5
117,ラ ターシュ,ブリー,69,29,98,2
117,ラ ターシュ,ヴィーナス,69,82,151,7
118,バランタイン,しゅじんこう,70,90,160,0
118,バランタイン,クミン,70,27,97,1
118,バランタイン,ヘーゼル,70,33,103,7
118,バランタイン,ガルバンゾー,70,30,100,4
118,バランタイン,ビシソワーズ,70,27,97,1
118,バランタイン,キッシュ,70,26,96,0
118,バランタイン,シェーブル,70,27,97,1
118,バランタイン,リーキ,70,30,100,4
118,バランタイン,アルテミス,70,49,119,7
118,バランタイン,キャンディー,70,26,96,0
118,バランタイン,ソーピニヨン,70,48,118,6
118,バランタイン,ピオーネ,70,46,116,4
118,バランタイン,ヘパイストス,70,49,119,7
118,バランタイン,エシャロット,70,46,116,4
118,バランタイン,アポロン,70,74,144,0
118,バランタイン,ジェラート,70,49,119,7
118,バランタイン,レモン,70,27,97,1
118,バランタイン,ブカティーニ,70,42,112,0
118,バランタイン,チキータ,70,74,144,0
118,バランタイン,ランプータン,70,27,97,1
118,バランタイン,マスカット,70,27,97,1
118,バランタイン,ブリオッシュ,70,60,130,2
118,バランタイン,マフィン,70,15,85,5
118,バランタイン,シフォン,70,62,132,4
118,バランタイン,キャロット,70,60,130,2
118,バランタイン,グリッシーニ,70,74,144,0
118,バランタイン,シュガー,70,49,119,7
118,バランタイン,オレガノ,70,65,135,7
118,バランタイン,サフラン,70,64,134,6
118,バランタイン,カイン,70,74,144,0
118,バランタイン,エダム,70,48,118,6
118,バランタイン,ブリー,70,29,99,3
118,バランタイン,マラスキーノ,70,74,144,0
118,バランタイン,にせヒーロー,70,90,160,0
119,カミュ,しゅじんこう,73,90,163,3
119,カミュ,クミン,73,27,100,4
119,カミュ,ガルバンゾー,73,30,103,7
119,カミュ,カシュー,73,39,112,0
119,カミュ,ビシソワーズ,73,27,100,4
119,カミュ,キッシュ,73,26,99,3
119,カミュ,シェーブル,73,27,100,4
119,カミュ,リーキ,73,30,103,7
119,カミュ,キャンディー,73,26,99,3
119,カミュ,ピオーネ,73,46,119,7
119,カミュ,エシャロット,73,46,119,7
119,カミュ,エピィ,73,57,130,2
119,カミュ,アポロン,73,74,147,3
119,カミュ,ヘスティア,73,25,98,2
119,カミュ,レモン,73,27,100,4
119,カミュ,ブカティーニ,73,42,115,3
119,カミュ,カシス,73,73,146,2
119,カミュ,チキータ,73,74,147,3
119,カミュ,ランプータン,73,27,100,4
119,カミュ,マスカット,73,27,100,4
119,カミュ,ブリオッシュ,73,60,133,5
119,カミュ,ブレッツェル,73,71,144,0
119,カミュ,ショコラ,73,56,129,1
119,カミュ,シフォン,73,62,135,7
119,カミュ,キャロット,73,60,133,5
119,カミュ,コンポート,73,55,128,0
119,カミュ,グリッシーニ,73,74,147,3
119,カミュ,リディア,73,72,145,1
119,カミュ,カイン,73,74,147,3
119,カミュ,グレイ,73,73,146,2
119,カミュ,レオンハルト,73,71,144,0
119,カミュ,ブリー,73,29,102,6
119,カミュ,マルガリータ,73,72,145,1
119,カミュ,マラスキーノ,73,74,147,3
119,カミュ,にせヒーロー,73,90,163,3
119,カミュ,ココット,73,24,97,1
120,クイーン,しゅじんこう,70,90,160,0
120,クイーン,クミン,70,27,97,1
120,クイーン,ヘーゼル,70,33,103,7
120,クイーン,ガルバンゾー,70,30,100,4
120,クイーン,ビシソワーズ,70,27,97,1
120,クイーン,キッシュ,70,26,96,0
120,クイーン,シェーブル,70,27,97,1
120,クイーン,リーキ,70,30,100,4
120,クイーン,アルテミス,70,49,119,7
120,クイーン,キャンディー,70,26,96,0
120,クイーン,ソーピニヨン,70,48,118,6
120,クイーン,ピオーネ,70,46,116,4
120,クイーン,ヘパイストス,70,49,119,7
120,クイーン,エシャロット,70,46,116,4
120,クイーン,アポロン,70,74,144,0
120,クイーン,ジェラート,70,49,119,7
120,クイーン,レモン,70,27,97,1
120,クイーン,ブカティーニ,70,42,112,0
120,クイーン,チキータ,70,74,144,0
120,クイーン,ランプータン,70,27,97,1
120,クイーン,マスカット,70,27,97,1
120,クイーン,ブリオッシュ,70,60,130,2
120,クイーン,マフィン,70,15,85,5
120,クイーン,シフォン,70,62,132,4
120,クイーン,キャロット,70,60,130,2
120,クイーン,グリッシーニ,70,74,144,0
120,クイーン,シュガー,70,49,119,7
120,クイーン,オレガノ,70,65,135,7
120,クイーン,サフラン,70,64,134,6
120,クイーン,カイン,70,74,144,0
120,クイーン,エダム,70,48,118,6
120,クイーン,ブリー,70,29,99,3
120,クイーン,マラスキーノ,70,74,144,0
120,クイーン,にせヒーロー,70,90,160,0
121,プリンス,ヘーゼル,100,33,133,5
121,プリンス,ガルバンゾー,100,30,130,2
121,プリンス,チコリ,100,18,118,6
121,プリンス,リーキ,100,30,130,2
121,プリンス,アルテミス,100,49,149,5
121,プリンス,ソーピニヨン,100,48,148,4
121,プリンス,ピオーネ,100,46,146,2
121,プリンス,ヘパイストス,100,49,149,5
121,プリンス,エシャロット,100,46,146,2
121,プリンス,アテナ,100,66,166,6
121,プリンス,ジェラート,100,49,149,5
121,プリンス,フェットチーネ,100,67,167,7
121,プリンス,ブリオッシュ,100,60,160,0
121,プリンス,マフィン,100,15,115,3
121,プリンス,ミモザ,100,66,166,6
121,プリンス,シフォン,100,62,162,2
121,プリンス,キャロット,100,60,160,0
121,プリンス,シュガー,100,49,149,5
121,プリンス,オレガノ,100,65,165,5
121,プリンス,サフラン,100,64,164,4
121,プリンス,エストラゴン,100,66,166,6
121,プリンス,フリオニール,100,67,167,7
121,プリンス,マリボー,100,66,166,6
121,プリンス,エダム,100,48,148,4
121,プリンス,ブリー,100,29,129,1
121,プリンス,ヴィーナス,100,82,182,6
122,にせヒーロー,しゅじんこう,90,90,180,4
122,にせヒーロー,クミン,90,27,117,5
122,にせヒーロー,カシュー,90,39,129,1
122,にせヒーロー,ビシソワーズ,90,27,117,5
122,にせヒーロー,キッシュ,90,26,116,4
122,にせヒーロー,シェーブル,90,27,117,5
122,にせヒーロー,アルファルファ,90,38,128,0
122,にせヒーロー,デュオニソス,90,54,144,0
122,にせヒーロー,キャンディー,90,26,116,4
122,にせヒーロー,エピィ,90,57,147,3
122,にせヒーロー,アポロン,90,74,164,4
122,にせヒーロー,ヘスティア,90,25,115,3
122,にせヒーロー,レモン,90,27,117,5
122,にせヒーロー,ブカティーニ,90,42,132,4
122,にせヒーロー,カシス,90,73,163,3
122,にせヒーロー,チキータ,90,74,164,4
122,にせヒーロー,ランプータン,90,27,117,5
122,にせヒーロー,マスカット,90,27,117,5
122,にせヒーロー,ブリオッシュ,90,60,150,6
122,にせヒーロー,ブレッツェル,90,71,161,1
122,にせヒーロー,ショコラ,90,56,146,2
122,にせヒーロー,キャロット,90,60,150,6
122,にせヒーロー,コンポート,90,55,145,1
122,にせヒーロー,グリッシーニ,90,74,164,4
122,にせヒーロー,リディア,90,72,162,2
122,にせヒーロー,カイン,90,74,164,4
122,にせヒーロー,グレイ,90,73,163,3
122,にせヒーロー,レオンハルト,90,71,161,1
122,にせヒーロー,ハバティー,90,54,144,0
122,にせヒーロー,ブリー,90,29,119,7
122,にせヒーロー,マルガリータ,90,72,162,2
122,にせヒーロー,マラスキーノ,90,74,164,4
122,にせヒーロー,バランタイン,90,70,160,0
122,にせヒーロー,カミュ,90,73,163,3
122,にせヒーロー,クイーン,90,70,160,0
122,にせヒーロー,ココット,90,24,114,2
123,せいめいたい,ヘーゼル,500,33,533,5
123,せいめいたい,ガルバンゾー,500,30,530,2
123,せいめいたい,チコリ,500,18,518,6
123,せいめいたい,リーキ,500,30,530,2
